,Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments
553,2014/8/27 18:43,29,1,8,NA,1,1,1,4,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,3,1,The family history question needs a don't know option.
554,2014/8/27 18:56,21,3,45,NA,1,1,1,4,3,1,2,1,3,3,2,3,3,1,2,2,2,2,2,3,1,NA
555,2014/8/27 18:59,27,1,30,NA,1,2,1,3,2,2,2,1,1,2,2,1,3,1,1,2,2,2,3,1,1,NA
556,2014/8/27 19:05,32,1,8,NA,1,1,1,2,6,1,1,2,2,1,1,1,1,1,2,2,2,2,2,1,1,NA
557,2014/8/27 19:08,34,2,1,NA,1,1,0,4,6,1,2,3,3,3,3,3,5,2,2,2,3,2,1,3,1,NA
558,2014/8/27 19:13,33,2,46,NY,1,1,0,NA,3,1,2,2,1,1,1,1,1,3,2,2,1,2,1,1,1,I'm afraid I haven't seen mental health issues arise at work yet. They are very accommodating with maternity leave but I don't know how that translates to anything else.
559,2014/8/27 19:13,22,2,29,NA,1,2,1,4,5,2,2,1,2,2,1,1,3,2,2,2,3,1,3,3,1,NA
560,2014/8/27 19:16,24,2,46,CA,1,1,0,NA,6,1,2,2,2,1,1,1,1,1,1,2,2,2,2,3,1,NA
561,2014/8/27 19:17,65,2,46,FL,2,1,0,NA,5,2,1,1,1,2,2,1,5,1,2,2,1,2,2,3,1,NA
562,2014/8/27 19:25,27,2,46,OR,1,2,1,4,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,3,1,NA
563,2014/8/27 19:27,33,2,1,NA,1,1,0,1,6,1,2,2,2,1,1,3,5,2,2,2,3,1,3,3,1,NA
564,2014/8/27 19:28,36,2,46,CO,1,1,1,3,3,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,NA
565,2014/8/27 19:34,40,2,8,NA,1,1,0,1,3,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,NA
566,2014/8/27 19:34,28,2,46,GA,1,1,1,4,6,1,2,3,3,2,2,3,2,1,2,2,1,2,1,2,1,NA
567,2014/8/27 19:38,39,2,46,OR,1,1,1,4,4,1,2,3,2,3,1,3,1,3,1,3,3,2,1,1,1,NA
568,2014/8/27 19:41,32,2,46,CA,1,1,1,4,6,1,2,3,1,2,3,1,3,2,2,3,2,1,3,1,1,NA
569,2014/8/27 19:45,31,2,46,CA,1,2,0,4,6,1,2,3,2,1,1,1,3,1,2,1,2,2,3,2,1,Mental health issue I have dealt with: acute depression
570,2014/8/27 19:59,38,2,46,PA,1,2,1,4,2,1,2,2,1,2,2,1,1,1,1,2,1,2,2,1,1,NA
571,2014/8/27 20:13,23,2,46,CA,1,2,1,3,1,1,2,1,3,2,2,1,1,1,2,2,3,2,2,3,1,NA
572,2014/8/27 20:17,42,2,46,CA,1,1,1,2,6,1,2,3,3,3,3,3,3,1,1,3,3,1,1,1,1,NA
573,2014/8/27 20:33,27,1,46,NY,1,1,0,4,4,1,2,2,2,1,3,1,1,2,2,2,3,2,2,3,1,NA
574,2014/8/27 20:48,26,1,46,MA,1,2,1,4,3,1,2,3,3,2,2,3,2,2,2,3,3,2,2,2,2,NA
575,2014/8/27 20:52,50,2,46,NA,1,1,0,1,3,2,2,1,3,2,2,1,1,2,2,1,1,2,1,2,1,NA
576,2014/8/27 20:52,37,2,46,PA,1,2,0,1,3,1,2,2,1,2,1,1,3,2,2,3,3,2,2,3,1,NA
577,2014/8/27 20:53,23,2,46,RI,1,1,0,NA,3,1,2,2,1,1,2,1,1,2,2,3,3,2,1,1,1,NA
578,2014/8/27 20:55,33,2,46,MI,1,2,0,4,5,2,2,2,2,2,2,3,5,2,2,2,3,2,2,3,1,NA
579,2014/8/27 21:05,29,2,8,NA,2,1,0,1,3,2,2,3,3,2,2,3,4,3,2,2,1,2,3,2,1,NA
580,2014/8/27 21:15,34,2,46,IL,1,2,1,4,3,2,1,3,1,2,2,1,1,1,2,2,2,2,1,1,1,Thanks for doing this. It will help end the stigma!
581,2014/8/27 21:17,41,2,46,CA,1,2,1,2,6,1,2,3,1,2,2,1,1,1,1,2,2,2,2,1,2,NA
582,2014/8/27 21:21,50,2,46,OR,1,2,0,NA,2,2,2,2,1,2,1,1,1,2,2,2,3,1,1,1,1,NA
583,2014/8/27 21:35,29,2,8,NA,1,1,1,1,6,1,1,3,2,3,3,3,2,1,2,2,1,2,1,1,2,For clarity I work at a casino.
584,2014/8/27 21:39,35,2,46,IN,1,1,0,1,5,1,2,1,3,2,2,3,5,2,2,2,3,1,1,3,1,NA
585,2014/8/27 21:45,27,2,38,NA,1,1,0,4,1,2,2,1,1,2,2,3,1,3,2,2,3,2,2,2,1,Most employers / coworkers and even immediate family is not all the time supportive to discuss depression and other problems. ie. My wife thinks she should be able to make sure that I am not depressed  which is funny because sometimes depression state has nothing to do with her. 
586,2014/8/27 21:54,40,1,46,MA,1,1,0,1,3,1,1,2,2,2,2,1,3,1,1,3,3,1,1,1,1,NA
587,2014/8/27 21:54,27,2,1,NA,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,2,1,2,1,2,2,NA
588,2014/8/27 21:55,29,1,46,MI,1,1,0,1,3,1,2,3,3,3,2,3,1,1,2,2,2,2,1,1,2,NA
589,2014/8/27 22:00,31,2,46,OH,1,2,1,4,5,1,2,1,1,2,2,1,3,1,2,3,3,2,1,1,1,NA
590,2014/8/27 22:04,43,2,46,OH,1,1,1,4,5,1,2,1,3,2,2,1,3,2,2,3,3,2,1,1,1,NA
591,2014/8/27 22:04,34,2,46,NH,1,2,1,4,3,2,2,3,3,2,2,1,1,1,2,2,2,2,3,1,2,NA
592,2014/8/27 22:06,29,2,46,OH,1,2,1,4,3,1,2,2,1,2,2,2,2,3,2,2,2,2,1,1,1,It has come to interfere with work as life progresses.Between burn out and enduring more of the work and balancing a family. Changes in my mental health have a larger pond to make ripples in.
593,2014/8/27 22:07,19,2,8,NA,1,2,1,4,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,1,NA
594,2014/8/27 22:11,41,2,46,TN,1,2,1,4,6,1,2,3,2,3,3,1,1,1,2,2,2,2,2,2,1,NA
595,2014/8/27 22:12,29,2,46,OR,1,2,0,1,2,1,2,3,3,3,3,1,1,2,2,2,3,2,1,3,1,NA
596,2014/8/27 22:13,23,2,46,PA,1,1,0,3,2,1,2,3,2,1,1,1,1,2,2,2,2,2,2,3,1,NA
597,2014/8/27 22:14,24,1,46,NA,1,2,1,4,2,1,2,3,2,2,2,1,2,3,1,1,1,2,2,2,2,NA
598,2014/8/27 22:14,31,2,46,NY,1,1,0,NA,3,2,2,2,1,2,1,1,1,3,2,1,1,2,1,1,1,NA
599,2014/8/27 22:21,43,2,46,WA,1,1,0,NA,4,2,2,2,2,1,1,1,1,2,2,3,3,2,2,3,1,NA
600,2014/8/27 22:26,31,2,46,NY,1,2,1,3,2,1,2,1,1,2,1,1,2,3,3,2,1,2,2,2,2,NA
601,2014/8/27 22:32,29,2,46,CA,1,2,0,2,2,1,2,3,3,3,3,1,1,2,2,2,3,2,2,1,1,NA
602,2014/8/27 22:35,35,2,46,TN,2,2,0,NA,5,2,2,1,1,3,3,1,5,2,2,3,3,2,1,3,1,The supposed divide between mental and physical health needs to done away with and probably will be as our knowledge of the brain increases. That said we are often employed for our ability to provide value. If any issue prevents is from providing value that creates a very real challenge for the employer who is responsible to shareholders and other team members who are providing value. There are no easy answers here.
603,2014/8/27 22:36,33,2,46,WI,1,2,1,4,2,1,1,3,2,2,2,3,2,3,3,1,1,2,2,2,1,NA
604,2014/8/27 22:55,30,1,46,WI,2,2,1,2,1,2,1,1,3,2,3,3,2,2,2,3,3,2,2,3,1,Because I'm self-employed and the only person in my organization I would have liked a not applicable option. I don't want my answers to be misleading.
605,2014/8/27 22:59,27,2,46,PA,1,1,0,NA,6,1,2,3,2,1,1,3,1,1,1,1,1,2,1,2,1,NA
606,2014/8/27 23:09,32,2,46,MI,1,1,0,4,2,1,2,1,3,2,2,1,1,1,1,2,2,2,2,2,1,NA
607,2014/8/27 23:10,50,2,46,WY,1,1,0,4,1,2,2,2,1,2,1,1,1,3,1,2,2,2,1,1,1,I work for a very small firm that doesn't really have a dedicated H/R person. Also for the question:If you have a mental health condition do you feel that it interferes with your work?...I don't have a diagnosed mental health condition but I suspect I might have some slight depression issues. Definitely have Imposter Syndrome.
608,2014/8/27 23:10,24,2,46,KY,1,1,0,1,3,1,1,2,2,2,2,1,1,1,3,2,1,2,1,2,1,NA
609,2014/8/27 23:14,27,2,46,NY,1,1,0,NA,3,1,2,2,1,2,2,1,1,2,2,3,3,2,1,3,1,NA
610,2014/8/27 23:30,27,2,1,NA,1,1,0,1,1,2,2,1,1,2,2,1,1,3,2,1,1,2,1,1,1,NA
611,2014/8/27 23:54,32,2,46,TX,1,1,1,4,5,1,2,1,3,2,2,3,3,2,2,2,3,1,1,3,1,I went through a divorce and was pretty depressed I went to therapy and my boss (one of the owners) was extremely supportive. I'm not sure I would have got through that rough time with out my co-workers and boss.
612,2014/8/27 23:56,42,2,46,WI,2,1,0,3,5,2,1,1,3,2,2,1,5,2,2,2,3,1,1,3,1,NA
613,2014/8/27 23:57,37,2,46,WA,1,1,0,2,6,1,1,2,1,2,2,1,1,1,2,2,1,2,2,2,1,NA
614,2014/8/27 23:59,30,2,38,NA,1,1,0,4,3,1,2,2,2,2,2,1,3,1,2,2,1,2,3,2,2,NA
615,2014/8/28 00:02,29,2,46,WA,1,1,0,3,6,1,2,3,1,2,2,1,5,3,1,2,1,2,2,1,1,NA
616,2014/8/28 00:05,30,2,46,GA,2,1,1,2,5,2,2,1,2,2,3,1,2,2,2,3,3,2,1,3,1,NA
617,2014/8/28 00:17,35,2,46,MI,1,1,0,1,3,1,2,3,1,3,1,1,1,2,2,2,2,1,1,3,1,NA
618,2014/8/28 00:43,35,2,46,MD,1,2,1,3,2,2,1,3,3,2,2,3,4,3,2,2,1,2,1,2,1,I'm diagnosed with Bipolar Disorder. My benefits for mental health exist but are terrible. The deductible is $800. I see a therapist once or twice a month at the cost of $150. The insurance company only values it at $40. My psychiatrist is $180 for 15 minutes. The insurance company values it at $80. It is IMPOSSIBLE to hit my deductible. I don't even bother making the claims.
619,2014/8/28 00:47,38,2,29,NA,1,2,0,2,3,2,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,NA
620,2014/8/28 01:04,22,2,45,NA,1,2,1,4,2,1,2,3,3,2,2,3,5,2,2,2,3,1,3,3,1,NA
621,2014/8/28 01:14,24,2,18,NA,1,2,0,4,2,1,2,2,1,2,2,1,3,2,2,2,2,2,1,1,1,We don't fucking talk about it ever.
622,2014/8/28 01:19,22,2,29,NA,2,1,0,1,1,1,2,2,2,2,2,1,1,2,1,2,3,1,3,2,2,NA
623,2014/8/28 01:30,31,1,46,WA,1,1,1,2,3,2,2,3,3,2,2,1,5,1,2,2,2,2,3,1,1,NA
624,2014/8/28 01:38,23,1,46,CA,1,2,1,4,6,1,2,3,3,3,3,3,3,3,1,1,1,2,2,1,1,NA
625,2014/8/28 01:41,31,1,46,OR,1,2,1,4,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,1,1,NA
626,2014/8/28 01:56,28,1,46,CA,1,2,1,3,4,1,2,3,3,3,3,1,2,1,2,1,2,2,2,2,1,NA
627,2014/8/28 02:15,37,2,8,NA,1,2,1,4,2,1,1,3,3,2,2,1,2,3,1,2,2,2,1,2,1,NA
628,2014/8/28 02:17,34,2,46,CA,2,2,1,4,5,1,2,1,3,2,2,3,3,2,2,2,2,2,2,2,1,thanks for what you're doing. FYI these questions dont quite work for entrepreneurs where employer == cofounders / sr mgmt / me
629,2014/8/28 02:19,32,2,8,NA,1,1,0,4,3,2,2,1,3,2,2,3,4,3,1,2,1,2,1,2,2,NA
630,2014/8/28 02:30,28,2,46,MI,1,2,1,4,3,2,2,3,2,2,1,1,1,3,2,2,2,2,2,1,2,NA
631,2014/8/28 02:32,24,1,45,NA,1,1,1,4,2,1,2,1,1,2,2,1,1,1,2,1,2,2,1,1,1,NA
632,2014/8/28 02:41,56,2,46,MA,1,2,1,3,5,1,2,3,3,2,2,1,1,3,1,2,2,2,2,1,1,NA
633,2014/8/28 02:46,31,2,18,NA,1,1,0,4,5,2,2,1,1,2,2,2,5,2,2,3,3,1,1,3,1,NA
634,2014/8/28 02:49,34,1,46,CA,1,1,1,4,2,2,2,3,3,2,1,1,3,1,2,2,3,2,2,3,1,NA
635,2014/8/28 02:52,35,2,18,NA,1,1,1,3,2,1,1,2,1,3,1,1,5,2,2,2,3,2,2,3,1,NA
636,2014/8/28 02:54,28,2,18,NA,1,1,0,1,3,1,2,1,1,2,2,1,3,2,2,2,2,3,3,1,1,NA
637,2014/8/28 03:05,36,2,34,NA,2,2,1,2,5,1,2,1,1,2,2,1,3,2,2,2,3,1,1,3,2,NA
638,2014/8/28 03:06,30,2,45,NA,1,1,1,2,3,1,2,1,1,2,2,3,3,2,2,2,3,2,1,3,1,NA
639,2014/8/28 03:13,35,2,46,NA,2,1,0,NA,1,2,2,3,2,2,2,3,5,2,2,2,3,2,2,3,1,NA
640,2014/8/28 03:13,49,2,25,NA,2,2,1,4,1,2,2,1,3,3,2,1,2,3,3,1,1,2,2,2,2,NA
641,2014/8/28 03:15,36,2,18,NA,1,1,0,NA,3,1,2,3,3,2,2,3,5,2,2,2,3,1,1,3,1,NA
642,2014/8/28 03:16,35,2,18,NA,1,1,0,NA,3,1,2,1,1,2,2,1,5,1,2,2,2,2,2,1,1,NA
643,2014/8/28 03:29,29,1,1,NA,1,2,1,4,6,1,1,3,3,3,3,2,2,3,2,2,2,2,2,2,2,NA
644,2014/8/28 03:36,57,2,46,CA,1,1,0,1,3,1,2,3,3,2,3,3,2,3,1,1,1,2,1,1,2,NA
645,2014/8/28 03:42,31,1,4,NA,1,2,1,3,2,1,1,3,1,2,2,2,1,1,2,2,1,2,2,1,2,NA
646,2014/8/28 03:47,37,2,22,NA,2,1,0,1,5,1,2,1,1,2,2,1,1,3,1,1,1,2,1,1,1,NA
647,2014/8/28 03:49,25,2,22,NA,1,2,1,4,3,1,2,1,1,2,2,1,1,1,2,2,2,2,1,2,1,NA
648,2014/8/28 03:52,30,2,1,NA,1,1,0,4,3,1,2,1,1,2,2,1,5,2,2,2,2,2,2,1,1,NA
649,2014/8/28 04:00,26,1,1,NA,1,2,0,4,2,1,1,1,3,3,3,1,3,2,2,3,3,2,2,1,1,Majority of qs on survey not relevant if you are self employed
650,2014/8/28 04:02,22,1,29,NA,1,1,0,2,5,1,2,1,1,2,2,1,1,2,2,1,2,2,3,1,1,NA
651,2014/8/28 04:07,39,2,46,FL,1,1,0,3,6,2,1,2,1,3,3,1,1,2,2,2,2,2,1,1,1,I mostly suffer from social anxiety which keeps me from attending conferences. In my small dev group a big problem is a supervisor who's a workaholic and will never say no when asked to do something so he's doing the job of at least two ppl (poorly) and working crazy hours setting the tone for the test of us that work/life balance isn't important.
652,2014/8/28 04:09,29,2,45,NA,1,2,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,NA
653,2014/8/28 04:11,54,2,45,NA,2,2,1,4,1,2,2,2,2,2,2,1,5,2,2,2,3,3,3,1,2,NA
654,2014/8/28 04:16,34,1,1,NA,1,2,0,1,4,1,1,2,1,3,3,1,1,3,1,1,1,2,2,1,2,I don't have any mental health issues but for a number of years I had to care for a family member who did and I felt that I was not able to discuss or get support from friends or colleagues in the same way that I might have if they had suffered from a physical condition.
655,2014/8/28 04:23,32,2,46,WA,1,1,1,1,4,1,1,3,2,3,3,1,5,1,2,1,1,2,2,3,1,NA
656,2014/8/28 04:24,25,2,31,NA,1,1,0,NA,5,1,2,1,1,2,2,1,1,1,2,3,3,2,3,1,1,NA
657,2014/8/28 04:30,29,2,34,NA,1,1,0,3,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,3,1,NA
658,2014/8/28 04:34,32,2,18,NA,2,1,0,1,1,2,2,1,1,2,2,1,1,2,2,2,3,2,1,1,1,NA
659,2014/8/28 04:37,30,2,45,NA,1,2,1,4,6,1,2,3,3,2,1,3,1,1,2,2,3,2,3,3,1,NA
660,2014/8/28 04:53,31,2,18,NA,1,1,0,NA,5,1,2,2,1,2,1,1,3,2,2,2,3,1,1,1,1,NA
661,2014/8/28 05:05,20,1,43,NA,1,1,0,3,6,1,2,3,3,3,3,3,3,2,2,2,2,2,1,3,1,NA
662,2014/8/28 05:12,27,2,45,NA,1,1,0,1,1,1,2,2,1,2,1,1,1,2,2,2,3,1,1,1,1,NA
663,2014/8/28 05:14,32,2,46,CA,1,1,0,1,6,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,NA
664,2014/8/28 06:02,26,2,22,NA,2,1,0,1,1,2,2,1,1,2,2,1,2,1,2,2,3,1,1,3,1,NA
665,2014/8/28 06:05,30,2,24,NA,1,1,0,4,6,1,1,2,1,2,2,3,5,2,2,2,2,2,2,1,1,NA
666,2014/8/28 06:10,30,2,22,NA,1,1,1,4,3,2,2,1,1,1,2,1,4,1,1,2,1,2,2,2,1,NA
667,2014/8/28 06:11,22,2,21,NA,2,1,0,NA,1,2,2,2,1,1,1,1,5,1,1,2,2,1,1,3,2,NA
668,2014/8/28 06:27,24,2,22,NA,1,1,0,NA,6,1,2,2,2,1,1,1,1,2,2,1,1,2,2,1,1,NA
669,2014/8/28 06:30,26,2,29,NA,1,1,0,1,3,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,NA
670,2014/8/28 07:01,43,2,16,NA,1,1,0,NA,2,1,2,2,1,2,2,1,1,2,2,2,3,1,1,1,1,NA
671,2014/8/28 07:03,26,2,37,NA,1,1,0,1,3,1,2,1,2,2,1,1,2,2,2,2,1,2,1,1,1,NA
672,2014/8/28 07:03,23,2,46,NC,1,2,0,4,5,1,2,2,2,2,1,1,1,1,2,1,1,2,1,1,1,NA
673,2014/8/28 07:12,26,2,8,NA,1,1,0,NA,2,2,2,3,2,1,3,1,3,2,2,2,2,2,2,3,1,NA
674,2014/8/28 08:00,26,1,23,NA,1,2,0,1,2,1,2,2,1,1,1,1,1,1,2,2,1,2,2,3,1,NA
675,2014/8/28 08:06,35,2,8,NA,1,2,0,4,3,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,1,NA
676,2014/8/28 08:18,28,2,46,IL,1,1,1,4,3,2,1,2,2,2,1,1,1,2,2,2,3,2,1,1,1,NA
677,2014/8/28 08:23,22,2,21,NA,1,1,0,NA,3,1,2,1,1,2,2,1,1,1,1,2,3,1,1,1,1,NA
678,2014/8/28 08:39,29,1,46,OH,1,2,1,3,5,1,2,2,1,2,2,1,1,3,2,1,1,2,2,1,1,NA
679,2014/8/28 08:40,29,2,18,NA,2,1,0,NA,1,1,2,1,3,2,2,3,5,2,2,3,3,3,3,3,1,NA
680,2014/8/28 08:43,45,2,46,VA,1,1,1,2,1,2,2,3,2,2,3,1,5,2,2,3,3,2,1,3,1,NA
681,2014/8/28 08:43,33,2,7,NA,1,1,1,3,3,2,2,1,1,2,2,1,3,1,2,2,2,2,1,1,2,NA
682,2014/8/28 08:43,38,2,46,MN,1,1,1,4,6,1,1,3,3,3,3,1,1,2,2,2,3,2,2,1,1,NA
683,2014/8/28 09:02,19,1,46,MO,1,2,1,2,3,1,1,2,2,2,2,1,2,1,1,1,1,2,1,2,1,NA
684,2014/8/28 09:09,29,1,8,NA,1,1,1,3,6,2,1,3,3,3,1,3,3,2,2,1,3,2,1,1,1,NA
685,2014/8/28 09:16,21,1,45,NA,1,1,0,NA,5,1,2,1,1,2,2,1,1,3,1,2,1,2,2,1,1,NA
686,2014/8/28 09:18,23,1,21,NA,1,2,1,4,6,1,2,2,2,2,1,1,1,3,1,1,1,2,2,1,1,NA
687,2014/8/28 09:40,33,1,46,NC,1,2,1,3,6,1,2,3,3,3,3,3,3,2,2,2,3,2,2,3,1,NA
688,2014/8/28 09:53,49,2,46,NY,1,2,1,4,2,1,2,3,2,3,3,3,3,1,1,2,3,2,2,3,1,NA
689,2014/8/28 09:53,28,2,46,NM,1,1,0,NA,3,2,2,2,1,2,2,1,1,1,2,2,1,2,2,1,1,NA
690,2014/8/28 09:54,27,1,45,NA,1,1,1,4,5,2,2,2,2,3,1,3,5,2,2,3,3,1,1,3,1,NA
691,2014/8/28 09:54,23,2,8,NA,1,1,1,4,5,1,2,3,1,2,2,1,3,1,1,2,2,2,2,1,1,NA
692,2014/8/28 09:54,29,2,29,NA,1,1,0,1,1,2,2,1,1,2,2,3,3,2,2,3,3,2,1,3,1,NA
693,2014/8/28 09:54,30,2,18,NA,1,1,0,NA,3,1,2,2,1,2,1,3,3,2,2,2,1,1,1,1,1,NA
694,2014/8/28 09:55,28,1,8,NA,1,1,0,NA,6,1,2,3,2,1,1,1,3,2,2,2,3,2,2,1,1,I am a contractor so my lack of knowledge of workplace wellness stems directly from my lack of access to that material since I am not covered by it. I am aware that mental health services are available and am aware of a colleague who has taken a leave of absence to deal with mental health issues but am otherwise uninformed.
695,2014/8/28 09:56,32,2,45,NA,1,1,0,NA,5,1,2,1,1,2,2,1,1,3,2,1,1,2,3,2,1,NA
696,2014/8/28 09:56,32,2,45,NA,1,1,1,4,3,1,1,3,3,2,2,3,5,2,2,1,3,2,2,3,1,NA
697,2014/8/28 09:56,37,2,16,NA,1,1,0,NA,2,1,2,1,1,2,2,1,3,1,1,2,2,2,1,2,1,NA
698,2014/8/28 09:56,39,1,46,TX,1,1,0,NA,6,2,1,1,3,2,2,1,4,3,1,1,1,2,1,2,1,NA
699,2014/8/28 09:56,31,2,16,NA,1,1,0,NA,4,1,2,2,1,2,1,1,1,1,1,2,1,2,2,3,1,NA
700,2014/8/28 09:57,29,2,46,SC,1,1,0,NA,5,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,1,NA
701,2014/8/28 09:57,30,2,46,FL,1,1,0,NA,2,1,1,3,1,2,1,1,1,1,2,2,3,2,2,1,1,NA
702,2014/8/28 09:57,33,2,46,WA,2,2,1,3,1,2,2,1,3,3,3,2,4,2,2,3,3,2,2,3,2,NA
703,2014/8/28 09:58,37,2,46,CA,1,2,1,4,2,1,2,3,3,1,1,3,1,1,2,3,3,2,2,1,1,NA
704,2014/8/28 09:59,23,2,46,OH,1,1,1,2,3,1,1,3,3,3,2,3,3,2,2,2,3,2,1,3,1,NA
705,2014/8/28 09:59,43,2,46,TN,1,2,1,4,3,1,1,3,2,2,3,1,3,3,2,1,1,2,2,2,1,NA
706,2014/8/28 10:00,32,2,45,NA,1,1,1,3,2,1,2,2,1,2,2,1,1,1,2,3,3,2,1,2,2,NA
707,2014/8/28 10:01,26,2,46,NY,1,1,0,1,3,1,2,2,2,2,2,1,1,3,3,2,1,2,2,2,1,NA
708,2014/8/28 10:01,32,2,46,NY,2,1,1,4,1,2,2,2,2,1,1,1,5,2,2,3,3,3,3,1,1,NA
709,2014/8/28 10:02,37,1,46,MO,1,1,0,NA,3,2,2,2,2,2,1,1,1,3,2,2,1,2,2,1,1,NA
710,2014/8/28 10:02,29,2,46,NY,1,1,1,2,3,1,2,3,3,2,2,3,5,2,2,3,3,1,1,3,1,NA
711,2014/8/28 10:02,34,2,45,NA,1,1,0,NA,5,1,2,1,1,2,2,1,3,1,1,2,3,2,1,1,1,NA
712,2014/8/28 10:04,27,2,16,NA,1,1,0,NA,5,1,2,2,2,1,1,1,1,2,2,3,3,2,2,3,1,NA
713,2014/8/28 10:04,30,2,46,TN,1,2,0,1,2,1,2,2,1,2,1,1,5,2,2,2,3,2,1,1,1,NA
714,2014/8/28 10:05,29,2,46,CO,1,1,0,1,5,1,2,3,3,2,3,3,1,1,2,2,2,2,2,2,1,NA
715,2014/8/28 10:07,32,2,46,PA,2,2,1,4,1,2,2,3,3,1,1,1,4,3,1,2,1,2,2,2,1,NA
716,2014/8/28 10:07,-1726,2,45,NA,1,1,1,4,3,1,1,1,1,2,2,1,2,3,2,1,1,2,1,1,1,NA
717,2014/8/28 10:08,25,2,18,NA,1,1,0,NA,4,1,2,3,3,1,3,3,3,1,1,2,3,3,3,3,1,NA
718,2014/8/28 10:08,37,2,46,NY,2,1,0,NA,5,2,2,3,3,3,2,3,3,2,2,3,3,1,1,3,1,NA
719,2014/8/28 10:10,29,2,29,NA,1,2,0,NA,5,1,2,1,1,2,2,1,5,2,2,2,3,2,1,3,1,NA
720,2014/8/28 10:11,27,2,46,MN,1,1,0,NA,3,1,2,3,2,2,1,1,1,2,2,3,3,2,2,1,1,NA
721,2014/8/28 10:13,33,2,45,NA,1,1,0,NA,5,1,2,2,1,2,2,1,1,1,2,2,2,2,1,1,1,NA
722,2014/8/28 10:15,30,2,8,NA,1,2,1,4,6,1,1,2,1,2,2,2,4,3,2,2,1,2,3,2,2,NA
723,2014/8/28 10:16,29,2,8,NA,1,1,0,NA,1,2,2,1,3,2,2,1,2,1,1,3,3,2,1,1,1,NA
724,2014/8/28 10:17,25,2,46,MO,1,2,1,1,5,2,2,2,1,3,1,1,1,3,2,2,3,2,2,2,1,NA
725,2014/8/28 10:18,33,2,46,WY,1,2,1,4,1,1,1,1,3,2,2,1,1,2,2,2,3,1,1,1,1,NA
726,2014/8/28 10:18,31,2,40,NA,1,1,0,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,1,Fully remote developer
727,2014/8/28 10:20,21,2,18,NA,1,1,0,3,5,2,2,2,1,2,2,1,5,1,1,2,2,2,1,2,1,NA
728,2014/8/28 10:22,30,2,43,NA,1,2,1,4,3,1,2,2,1,2,2,2,4,3,3,1,1,2,2,2,1,NA
729,2014/8/28 10:24,29,2,46,MN,1,1,0,NA,6,1,1,2,2,1,1,1,1,2,2,3,3,2,2,2,1,NA
730,2014/8/28 10:25,43,2,12,NA,2,1,1,4,1,2,2,1,1,2,2,3,4,3,2,3,1,2,1,2,2,NA
731,2014/8/28 10:29,37,2,45,NA,1,1,1,2,5,1,2,1,1,2,2,1,1,3,2,3,3,1,3,2,1,NA
732,2014/8/28 10:30,24,2,16,NA,1,1,0,NA,3,1,2,1,1,3,2,1,1,1,2,3,2,2,2,1,1,NA
733,2014/8/28 10:30,29,2,46,MD,1,1,0,NA,5,2,2,2,2,2,2,1,5,2,2,3,3,2,2,1,1,NA
734,2014/8/28 10:34,31,2,46,KY,1,1,0,NA,3,1,1,3,3,3,3,3,1,2,2,3,3,2,2,1,1,NA
735,2014/8/28 10:35,5,2,46,OH,1,1,0,NA,2,1,2,2,2,2,2,1,3,2,2,3,3,2,2,3,1,We had a developer suffer from depression and pretty hard burnout but he refused treatment even when the company said we'd foot the bill. Eventually he had to be asked to resign which was a shame. I don't know if we have any specific programs for mental health but we're definitely on the lookout for those types of issues.
736,2014/8/28 10:42,33,2,45,NA,2,1,0,1,2,1,1,1,2,2,2,1,5,2,2,3,2,2,3,2,1,NA
737,2014/8/28 10:45,43,2,46,NY,1,1,0,NA,6,1,1,3,3,1,3,3,1,2,2,2,3,2,1,1,1,NA
738,2014/8/28 10:47,33,2,45,NA,1,1,1,4,3,1,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,NA
739,2014/8/28 10:51,27,2,45,NA,1,1,0,NA,5,1,2,1,1,2,3,3,1,1,2,3,2,2,3,3,1,NA
740,2014/8/28 10:52,36,2,46,TN,1,2,1,4,6,2,1,2,1,1,1,1,1,3,1,1,1,2,1,1,1,NA
741,2014/8/28 10:54,37,2,1,NA,1,2,1,4,3,1,2,1,3,2,2,3,5,2,2,2,3,2,1,3,2,NA
